feature,mean_nonzero_ratio,constant_stock_ratio,tier
momentum_60d_z20_lag10,0.67252,0.0,dense
momentum_60d_z20_lag2,0.67252,0.0,dense
momentum_60d_z20_lag20,0.67252,0.0,dense
momentum_60d_z20_lag3,0.67252,0.0,dense
momentum_60d_z20_lag5,0.67252,0.0,dense
market_state_weak_lag1,0.672632,0.0,dense
market_state_weak_lag2,0.672765,0.000181,dense
rank_z20,0.672809,0.0,dense
market_state_weak_lag3,0.672883,0.000362,dense
market_adv_ratio_ma10,0.673116,0.002351,dense
market_state_weak_lag5,0.673314,0.000362,dense
ind_dispersion_20d,0.673779,0.000362,dense
momentum_20d_z20,0.673958,0.0,dense
momentum_20d_z20_lag1,0.673958,0.0,dense
momentum_20d_z20_lag10,0.673958,0.0,dense
momentum_20d_z20_lag2,0.673958,0.0,dense
momentum_20d_z20_lag20,0.673958,0.0,dense
momentum_20d_z20_lag3,0.673958,0.0,dense
momentum_20d_z20_lag5,0.673958,0.0,dense
momentum_5d_z20,0.673958,0.0,dense
momentum_5d_z20_lag1,0.673958,0.0,dense
momentum_5d_z20_lag10,0.673958,0.0,dense
momentum_5d_z20_lag2,0.673958,0.0,dense
momentum_5d_z20_lag20,0.673958,0.0,dense
momentum_5d_z20_lag3,0.673958,0.0,dense
momentum_5d_z20_lag5,0.673958,0.0,dense
ind_dispersion_20d_lag1,0.674085,0.0,dense
sector_breadth_z_z20,0.674215,0.0,dense
down_count_z20,0.674246,0.0,dense
up_count_z20,0.674298,0.0,dense
ind_dispersion_20d_lag2,0.674391,0.000181,dense
market_state_weak_ma5,0.674426,0.0,dense
market_state_weak_lag10,0.674518,0.000904,dense
sector_breadth_raw_z20,0.67454,0.0,dense
leader_change_z20,0.674541,0.0,dense
change_pct_z20,0.674542,0.0,dense
ret_std_z20,0.674542,0.0,dense
market_state_weak_ma5_lag1,0.674543,0.0,dense
market_state_weak_ma5_lag2,0.674576,0.000181,dense
market_adv_ratio_lag20,0.674595,0.001808,dense
market_state_weak_ma5_lag3,0.674609,0.000362,dense
ind_dispersion_20d_lag3,0.674697,0.000362,dense
ind_dispersion_20d_accel,0.674811,0.000362,dense
market_state_weak_ma5_lag5,0.67484,0.000362,dense
ind_dispersion_20d_ma5,0.675002,0.000362,dense
ind_dispersion_20d_lag5,0.675102,0.000362,dense
ind_dispersion_20d_ma10,0.6755,0.000362,dense
ind_dispersion_20d_ma20,0.675584,0.000362,dense
ind_dispersion_20d_lag10,0.675585,0.000904,dense
ind_dispersion_20d_lag20,0.675585,0.001808,dense
market_adv_ratio_accel,0.675695,0.002351,dense
market_state_weak_ma5_lag10,0.675873,0.000904,dense
ind_dispersion_20d_std20,0.675924,0.0,dense
ind_dispersion_20d_z20,0.675924,0.0,dense
market_state_weak_ma10,0.676088,0.0,dense
market_state_weak_ma10_lag1,0.676121,0.0,dense
market_state_weak_ma10_lag2,0.676154,0.000181,dense
market_state_weak_ma10_lag3,0.676187,0.000362,dense
ind_return_min,0.67633,0.000362,dense
market_state_weak_ma10_lag5,0.676417,0.000362,dense
ind_return_max,0.676471,0.000362,dense
ind_return_mean,0.676471,0.000362,dense
ind_return_skew,0.676471,0.000362,dense
ind_return_std,0.676471,0.000362,dense
market_adv_ratio_ma20,0.676471,0.002351,dense
ind_return_min_lag1,0.676636,0.0,dense
ind_return_max_lag1,0.676777,0.0,dense
ind_return_mean_lag1,0.676777,0.0,dense
ind_return_skew_lag1,0.676777,0.0,dense
ind_return_std_lag1,0.676777,0.0,dense
market_adv_ratio_std20,0.676811,0.0,dense
market_adv_ratio_z20,0.676816,0.0,dense
ind_return_min_lag2,0.676942,0.000181,dense
ind_return_max_lag2,0.677083,0.000181,dense
ind_return_mean_lag2,0.677083,0.000181,dense
ind_return_skew_lag2,0.677083,0.000181,dense
ind_return_std_lag2,0.677083,0.000181,dense
ind_return_min_lag3,0.677248,0.000362,dense
market_state_weak_ma10_lag10,0.677311,0.000904,dense
ind_return_max_lag3,0.677389,0.000362,dense
ind_return_mean_lag3,0.677389,0.000362,dense
ind_return_skew_lag3,0.677389,0.000362,dense
ind_return_std_lag3,0.677389,0.000362,dense
market_state_weak_lag20,0.677413,0.001808,dense
ind_pct_up_accel,0.677496,0.000362,dense
ind_return_max_accel,0.677497,0.000362,dense
ind_return_mean_accel,0.677497,0.000362,dense
ind_return_min_accel,0.677497,0.000362,dense
ind_return_skew_accel,0.677497,0.000362,dense
ind_return_std_accel,0.677497,0.000362,dense
ind_return_min_lag5,0.677654,0.000362,dense
ind_pct_up_ma5,0.677689,0.000362,dense
ind_return_max_ma5,0.677694,0.000362,dense
ind_return_mean_ma5,0.677694,0.000362,dense
ind_return_min_ma5,0.677694,0.000362,dense
ind_return_skew_ma5,0.677694,0.000362,dense
ind_return_std_ma5,0.677694,0.000362,dense
ind_return_max_lag5,0.677794,0.000362,dense
ind_return_mean_lag5,0.677794,0.000362,dense
ind_return_skew_lag5,0.677794,0.000362,dense
ind_return_std_lag5,0.677794,0.000362,dense
market_state_weak_ma5_lag20,0.67781,0.001808,dense
market_state_weak_ma20,0.677811,0.0,dense
market_state_weak_ma20_lag1,0.677826,0.0,dense
market_state_weak_ma20_lag2,0.677841,0.000181,dense
market_state_weak_ma20_lag3,0.677857,0.000362,dense
market_state_weak_ma20_lag5,0.677888,0.000362,dense
market_state_weak_ma20_lag10,0.67789,0.000904,dense
market_state_weak_ma10_lag20,0.677893,0.001808,dense
market_state_weak_ma20_lag20,0.677893,0.001808,dense
ind_return_min_lag10,0.678136,0.000904,dense
ind_return_min_lag20,0.678136,0.001808,dense
ind_pct_up_ma10,0.678186,0.000362,dense
ind_return_max_ma10,0.678192,0.000362,dense
ind_return_mean_ma10,0.678192,0.000362,dense
ind_return_min_ma10,0.678192,0.000362,dense
ind_return_skew_ma10,0.678192,0.000362,dense
ind_return_std_ma10,0.678192,0.000362,dense
ind_pct_up_ma20,0.67827,0.000362,dense
ind_return_max_lag10,0.678276,0.000904,dense
ind_return_max_ma20,0.678276,0.000362,dense
ind_return_mean_lag10,0.678276,0.000904,dense
ind_return_mean_ma20,0.678276,0.000362,dense
ind_return_min_ma20,0.678276,0.000362,dense
ind_return_skew_lag10,0.678276,0.000904,dense
ind_return_skew_ma20,0.678276,0.000362,dense
ind_return_std_lag10,0.678276,0.000904,dense
ind_return_std_ma20,0.678276,0.000362,dense
ind_return_max_lag20,0.678277,0.001808,dense
ind_return_mean_lag20,0.678277,0.001808,dense
ind_return_skew_lag20,0.678277,0.001808,dense
ind_return_std_lag20,0.678277,0.001808,dense
ind_pct_up_z20,0.678608,0.0,dense
ind_pct_up_std20,0.67861,0.0,dense
ind_return_max_std20,0.678616,0.0,dense
ind_return_max_z20,0.678616,0.0,dense
ind_return_mean_std20,0.678616,0.0,dense
ind_return_mean_z20,0.678616,0.0,dense
ind_return_min_std20,0.678616,0.0,dense
ind_return_min_z20,0.678616,0.0,dense
ind_return_skew_std20,0.678616,0.0,dense
ind_return_skew_z20,0.678616,0.0,dense
ind_return_std_std20,0.678616,0.0,dense
ind_return_std_z20,0.678616,0.0,dense
imin_5d,0.679047,0.0,dense
dv_days_since_accel,0.690036,0.0,dense
dv_days_since_z20,0.69175,0.0,dense
dv_days_since_std20,0.691756,0.0,dense
rank_5d,0.715346,0.0,dense
flow_price_divergence_accel,0.731718,0.000181,dense
sent_consensus_z20,0.738868,0.0,dense
consecutive_inflow_5d,0.739496,0.000181,dense
sent_dispersion_z20,0.749938,0.0,dense
imax_10d,0.766769,0.0,dense
ann_count_z20,0.77611,0.0,dense
imin_10d,0.776689,0.0,dense
flow_price_divergence_ma5,0.781197,0.000181,dense
cross_source_agreement,0.787691,0.000181,dense
cross_source_agreement_lag1,0.787897,0.0,dense
cross_source_agreement_lag2,0.788104,0.000181,dense
cross_source_agreement_lag3,0.788287,0.000362,dense
cross_source_agreement_lag5,0.788757,0.000362,dense
cross_source_agreement_lag10,0.789983,0.000904,dense
cntd_10d,0.79036,0.000542,dense
cross_source_agreement_lag20,0.792499,0.001808,dense
lhb_is_wave_z20,0.794054,0.0,dense
consecutive_inflow_5d_accel,0.800962,0.000181,dense
day_of_week,0.804705,0.0,dense
consecutive_inflow_5d_ma5,0.80642,0.000181,dense
consecutive_inflow_5d_z20,0.80763,0.0,dense
consecutive_inflow_10d_accel,0.807998,0.000181,dense
consecutive_inflow_10d,0.80936,0.000181,dense
consecutive_inflow_20d_accel,0.810942,0.000181,dense
consecutive_inflow_10d_z20,0.811716,0.0,dense
rank_10d,0.81237,0.0,dense
consecutive_inflow_20d_z20,0.814348,0.0,dense
sent_agree_pos_z20,0.815224,0.0,dense
flow_market_cap_adj,0.817512,0.0,dense
main_net,0.817512,0.0,dense
flow_price_divergence_ma10,0.818616,0.000181,dense
consecutive_inflow_10d_ma5,0.819108,0.000181,dense
consecutive_inflow_5d_ma10,0.819235,0.000181,dense
flow_intensity,0.81959,0.000181,dense
flow_intensity_lag1,0.81959,0.0,dense
flow_intensity_lag10,0.81959,0.000362,dense
flow_intensity_lag2,0.81959,0.0,dense
flow_intensity_lag3,0.81959,0.000181,dense
flow_intensity_lag5,0.81959,0.000181,dense
flow_z,0.81959,0.000181,dense
flow_z_lag1,0.81959,0.0,dense
flow_z_lag10,0.81959,0.000362,dense
flow_z_lag2,0.81959,0.0,dense
flow_z_lag3,0.81959,0.000181,dense
flow_z_lag5,0.81959,0.000181,dense
flow_intensity_lag20,0.819591,0.000362,dense
flow_z_lag20,0.819591,0.000362,dense
consecutive_inflow_20d,0.819593,0.000181,dense
flow_market_cap_adj_ma5,0.820864,0.0,dense
main_net_ma5,0.820864,0.0,dense
flow_price_divergence_ma20,0.821025,0.000181,dense
flow_z_ma5,0.821092,0.000181,dense
flow_intensity_ma5,0.821095,0.000181,dense
flow_price_divergence_std20,0.821273,0.0,dense
consecutive_inflow_10d_ma10,0.821294,0.000181,dense
main_net_accel,0.821373,0.000181,dense
flow_market_cap_adj_accel,0.821385,0.000181,dense
flow_z_ma10,0.8214,0.000181,dense
flow_intensity_ma10,0.821404,0.000181,dense
flow_market_cap_adj_ma10,0.821452,0.0,dense
main_net_ma10,0.821452,0.0,dense
flow_momentum,0.821635,0.000181,dense
flow_momentum_lag1,0.821635,0.0,dense
flow_momentum_lag10,0.821635,0.000362,dense
flow_momentum_lag2,0.821635,0.0,dense
flow_momentum_lag20,0.821635,0.000362,dense
flow_momentum_lag3,0.821635,0.000181,dense
flow_momentum_lag5,0.821635,0.000181,dense
flow_z_accel,0.821726,0.000181,dense
flow_intensity_accel,0.821728,0.000181,dense
flow_momentum_ma5,0.821852,0.000181,dense
consecutive_inflow_20d_ma5,0.8219,0.000181,dense
flow_z_ma20,0.821927,0.000181,dense
flow_intensity_ma20,0.82193,0.000181,dense
consecutive_inflow_5d_ma20,0.821959,0.000181,dense
flow_momentum_ma10,0.822088,0.000181,dense
flow_price_divergence_z20,0.82214,0.0,dense
consecutive_inflow_5d_std20,0.82222,0.0,dense
flow_intensity_std20,0.822255,0.0,dense
flow_intensity_z20,0.822255,0.0,dense
flow_z_std20,0.822255,0.0,dense
flow_z_z20,0.822255,0.0,dense
flow_market_cap_adj_ma20,0.822287,0.0,dense
main_net_ma20,0.822287,0.0,dense
flow_momentum_accel,0.822305,0.000181,dense
consecutive_inflow_10d_ma20,0.82234,0.000181,dense
consecutive_inflow_20d_ma10,0.822368,0.000181,dense
flow_momentum_std20,0.822491,0.0,dense
flow_momentum_ma20,0.822506,0.000181,dense
consecutive_inflow_10d_std20,0.822543,0.0,dense
main_net_std20,0.822609,0.0,dense
main_net_z20,0.822609,0.0,dense
flow_market_cap_adj_std20,0.822612,0.0,dense
flow_market_cap_adj_z20,0.822612,0.0,dense
flow_alpha_residual_accel,0.822695,0.000181,dense
consecutive_inflow_20d_ma20,0.82295,0.000181,dense
consecutive_inflow_20d_std20,0.823098,0.0,dense
flow_momentum_z20,0.823192,0.0,dense
lhb_present_z20,0.823253,0.0,dense
flow_alpha_residual_z20,0.823923,0.0,dense
flow_alpha_residual,0.824014,0.000181,dense
has_gap_large_minus_small,0.824015,0.0,dense
has_gap_large_ratio,0.824015,0.0,dense
has_gap_main_ratio,0.824015,0.0,dense
has_gap_mid_ratio,0.824015,0.0,dense
has_gap_small_ratio,0.824015,0.0,dense
has_gap_super_ratio,0.824015,0.0,dense
flow_alpha_residual_std20,0.825022,0.0,dense
flow_alpha_residual_ma5,0.825658,0.000181,dense
has_gap_large_minus_small_ma5,0.825658,0.0,dense
has_gap_large_ratio_ma5,0.825658,0.0,dense
has_gap_main_ratio_ma5,0.825658,0.0,dense
has_gap_mid_ratio_ma5,0.825658,0.0,dense
has_gap_small_ratio_ma5,0.825658,0.0,dense
has_gap_super_ratio_ma5,0.825658,0.0,dense
flow_alpha_residual_ma10,0.825663,0.000181,dense
has_gap_large_minus_small_ma10,0.825663,0.0,dense
has_gap_large_ratio_ma10,0.825663,0.0,dense
has_gap_main_ratio_ma10,0.825663,0.0,dense
has_gap_mid_ratio_ma10,0.825663,0.0,dense
has_gap_small_ratio_ma10,0.825663,0.0,dense
has_gap_super_ratio_ma10,0.825663,0.0,dense
flow_alpha_residual_ma20,0.825671,0.000181,dense
has_gap_large_minus_small_ma20,0.825671,0.0,dense
has_gap_large_ratio_ma20,0.825671,0.0,dense
has_gap_main_ratio_ma20,0.825671,0.0,dense
has_gap_mid_ratio_ma20,0.825671,0.0,dense
has_gap_small_ratio_ma20,0.825671,0.0,dense
has_gap_super_ratio_ma20,0.825671,0.0,dense
imax_20d,0.834316,0.0,dense
lhb_buy_ratio_z20,0.836171,0.0,dense
lhb_net_amount_z20,0.836171,0.0,dense
imin_20d,0.840955,0.0,dense
kup,0.855408,0.0,dense
kup2,0.855408,0.0,dense
imax_30d,0.865718,0.0,dense
cntd_20d,0.867824,0.001808,dense
imin_30d,0.869352,0.0,dense
rank_20d,0.871277,0.0,dense
klow,0.872407,0.0,dense
klow2,0.872407,0.0,dense
trend_level,0.882684,0.001808,dense
sentiment_std_z20,0.893283,0.0,dense
sentiment_mean_z20,0.893959,0.0,dense
sent_agree_neg_z20,0.894052,0.0,dense
positive_ratio_z20,0.89433,0.0,dense
rank_30d,0.897003,0.0,dense
cntd_30d,0.900267,0.002532,dense
market_state_normal_z20,0.908163,0.0,dense
market_state_normal_z20_lag1,0.908163,0.0,dense
market_state_normal_z20_lag10,0.908163,0.000181,dense
market_state_normal_z20_lag2,0.908163,0.0,dense
market_state_normal_z20_lag3,0.908163,0.0,dense
market_state_normal_z20_lag5,0.908163,0.0,dense
imax_60d,0.910249,0.0,dense
imin_60d,0.910446,0.0,dense
has_gap_bonus_ratio,0.916441,0.0,dense
has_gap_bonus_rmb,0.916441,0.0,dense
has_gap_transfer_ratio,0.916441,0.0,dense
has_gap_dividend_yield,0.91695,0.0,dense
has_gap_amount_vol_6d,0.924609,0.0,dense
has_gap_bonus_ratio_ma5,0.926719,0.0,dense
has_gap_bonus_rmb_ma5,0.926719,0.0,dense
has_gap_transfer_ratio_ma5,0.926719,0.0,dense
has_gap_premium_pct_mean,0.926828,0.0,dense
has_gap_premium_pct_wavg,0.926828,0.0,dense
has_gap_temporary_impact,0.926828,0.0,dense
has_gap_total_amount,0.926828,0.0,dense
has_gap_total_volume,0.926828,0.0,dense
has_gap_trade_count,0.926828,0.0,dense
has_gap_amount_ratio,0.926887,0.0,dense
has_gap_dividend_yield_ma5,0.927137,0.0,dense
permanent_impact,0.931849,0.0,dense
has_gap_amount_vol_6d_ma5,0.93217,0.0,dense
rank_60d,0.933026,0.0,dense
has_gap_premium_pct_mean_ma5,0.934444,0.0,dense
has_gap_premium_pct_wavg_ma5,0.934444,0.0,dense
has_gap_temporary_impact_ma5,0.934444,0.0,dense
has_gap_total_amount_ma5,0.934444,0.0,dense
has_gap_total_volume_ma5,0.934444,0.0,dense
has_gap_trade_count_ma5,0.934444,0.0,dense
has_gap_amount_ratio_ma5,0.934511,0.0,dense
cntd_60d,0.938254,0.005967,dense
cntd_5d,0.938703,0.000362,dense
has_gap_bonus_ratio_ma10,0.939251,0.0,dense
has_gap_bonus_rmb_ma10,0.939251,0.0,dense
has_gap_transfer_ratio_ma10,0.939251,0.0,dense
has_gap_amount_vol_6d_ma10,0.939316,0.0,dense
has_gap_dividend_yield_ma10,0.939568,0.0,dense
has_gap_premium_pct_mean_ma10,0.940901,0.0,dense
has_gap_premium_pct_wavg_ma10,0.940901,0.0,dense
has_gap_temporary_impact_ma10,0.940901,0.0,dense
has_gap_total_amount_ma10,0.940901,0.0,dense
has_gap_total_volume_ma10,0.940901,0.0,dense
has_gap_trade_count_ma10,0.940901,0.0,dense
has_gap_amount_ratio_ma10,0.940963,0.0,dense
has_gap_amount_vol_6d_ma20,0.947697,0.0,dense
has_gap_premium_pct_mean_ma20,0.949123,0.0,dense
has_gap_premium_pct_wavg_ma20,0.949123,0.0,dense
has_gap_temporary_impact_ma20,0.949123,0.0,dense
has_gap_total_amount_ma20,0.949123,0.0,dense
has_gap_total_volume_ma20,0.949123,0.0,dense
has_gap_trade_count_ma20,0.949123,0.0,dense
has_gap_amount_ratio_ma20,0.949179,0.0,dense
kmid,0.951534,0.0,dense
kmid2,0.951534,0.0,dense
cntn_5d,0.955413,0.000362,dense
sumn_5d,0.955521,0.000362,dense
imxd_5d,0.956414,0.0,dense
cntp_5d,0.957994,0.000362,dense
sump_5d,0.958018,0.000362,dense
has_gap_bonus_ratio_ma20,0.963998,0.0,dense
has_gap_bonus_rmb_ma20,0.963998,0.0,dense
has_gap_transfer_ratio_ma20,0.963998,0.0,dense
has_gap_dividend_yield_ma20,0.964168,0.0,dense
ksft,0.970202,0.0,dense
ksft2,0.970202,0.0,dense
rsv_5d,0.971425,0.0,dense
stock_vs_industry,0.971645,0.0,dense
stock_vs_industry_lag1,0.971646,0.0,dense
stock_vs_industry_lag2,0.971646,0.0,dense
stock_vs_industry_lag3,0.971648,0.0,dense
stock_vs_industry_lag5,0.971649,0.0,dense
stock_vs_industry_lag10,0.971656,0.0,dense
stock_vs_industry_lag20,0.971656,0.0,dense
news_sent_vol_ratio,0.97435,0.000723,dense
news_sent_vol_ratio_lag1,0.974504,0.0,dense
news_sent_vol_ratio_lag2,0.974609,0.000181,dense
news_sent_vol_ratio_lag3,0.974702,0.000362,dense
news_sent_vol_ratio_lag5,0.974883,0.000362,dense
news_sent_vol_ratio_lag10,0.975536,0.000904,dense
wr_10,0.975575,0.000542,dense
news_sent_vol_ratio_lag20,0.977049,0.001808,dense
vsump_5d,0.977161,0.0,dense
sumd_5d,0.977642,0.000362,dense
rsv_10d,0.978315,0.0,dense
roc_6,0.979178,0.000542,dense
buy_signal,0.981059,0.000362,dense
wr_20,0.98127,0.001808,dense
has_gap_able_shares,0.982748,0.0,dense
has_gap_free_ratio,0.982748,0.0,dense
has_gap_free_shares,0.982748,0.0,dense
has_gap_is_vc_backed,0.982748,0.0,dense
has_gap_unlock_return_30d,0.982748,0.0,dense
sumd_10d,0.982905,0.000904,dense
klen,0.983125,0.0,dense
rsv_20d,0.983655,0.0,dense
news_count_momentum,0.9838,0.000362,dense
news_count_momentum_lag1,0.983893,0.0,dense
news_count_momentum_lag2,0.984007,0.000181,dense
news_count_momentum_lag3,0.984125,0.000362,dense
roc_12,0.984346,0.001266,dense
news_count_momentum_lag5,0.984389,0.000362,dense
imxd_10d,0.984733,0.0,dense
news_count_momentum_lag10,0.984878,0.000904,dense
turnover,0.985024,0.0,dense
guba_sent_vol_ratio,0.985468,0.000362,dense
cmo_14,0.985477,0.001266,dense
guba_sent_vol_ratio_lag1,0.985485,0.0,dense
guba_sent_vol_ratio_lag2,0.985493,0.000181,dense
guba_sent_vol_ratio_lag3,0.985498,0.000362,dense
guba_sent_vol_ratio_lag5,0.985507,0.000362,dense
guba_sent_vol_ratio_lag10,0.985528,0.000904,dense
guba_sent_vol_ratio_lag20,0.985554,0.001808,dense
news_count_momentum_lag20,0.985999,0.001808,dense
guba_count_momentum,0.986027,0.0,dense
guba_count_momentum_lag1,0.986127,0.0,dense
guba_count_momentum_lag2,0.986227,0.000181,dense
guba_count_momentum_lag3,0.986332,0.000362,dense
guba_count_momentum_lag5,0.986346,0.000362,dense
guba_count_momentum_lag10,0.986363,0.000904,dense
vsumn_5d,0.986392,0.0,dense
guba_count_momentum_lag20,0.986427,0.001808,dense
rsv_30d,0.986465,0.0,dense
turnover_proxy,0.986543,0.0,dense
volume_lag1,0.986543,0.0,dense
volume_lag10,0.986543,0.000904,dense
volume_lag2,0.986543,0.000181,dense
volume_lag20,0.986543,0.001808,dense
volume_lag3,0.986543,0.000362,dense
volume_lag5,0.986543,0.000362,dense
amount_ratio,0.986545,0.000362,dense
volume_ratio,0.986545,0.000362,dense
volume_ratio_lag1,0.986545,0.000362,dense
volume_ratio_lag10,0.986545,0.001266,dense
volume_ratio_lag2,0.986545,0.000542,dense
volume_ratio_lag20,0.986545,0.00217,dense
volume_ratio_lag3,0.986545,0.000542,dense
volume_ratio_lag5,0.986545,0.000542,dense
bias_ma5,0.986585,0.000362,dense
roc_20,0.987686,0.001808,dense
sumd_20d,0.987695,0.001808,dense
beta_5d,0.988142,0.0,dense
stock_vs_industry_ma5,0.988853,0.0,dense
permanent_impact_ma5,0.989282,0.0,dense
cntn_10d,0.989395,0.000542,dense
sumn_10d,0.989446,0.000904,dense
has_gap_able_shares_ma5,0.989547,0.0,dense
has_gap_free_ratio_ma5,0.989547,0.0,dense
has_gap_free_shares_ma5,0.989547,0.0,dense
has_gap_is_vc_backed_ma5,0.989547,0.0,dense
has_gap_unlock_return_30d_ma5,0.989547,0.0,dense
resi_5d,0.98972,0.0,dense
market_state_normal_z20_lag20,0.989796,0.000904,dense
sumd_30d,0.989866,0.002712,dense
cntp_10d,0.990246,0.000542,dense
sump_10d,0.990247,0.000904,dense
bias_ma10,0.990397,0.000542,dense
amount_ma5,0.990398,0.000362,dense
vma_5d,0.990398,0.0,dense
volume_ma5,0.990398,0.000362,dense
vstd_5d,0.990398,0.0,dense
vsumd_5d,0.990553,0.0,dense
stock_vs_industry_ma10,0.990743,0.0,dense
vol_5,0.99085,0.000362,dense
permanent_impact_ma10,0.990878,0.0,dense
rsv_60d,0.99105,0.0,dense
vsump_10d,0.991551,0.000362,dense
vsumd_10d,0.991582,0.000362,dense
vsumn_10d,0.9916,0.000362,dense
mfi_14,0.991644,0.001266,dense
permanent_impact_accel,0.99169,0.0,dense
vma_10d,0.991733,0.0,dense
vstd_10d,0.991733,0.0,dense
wvma_5d,0.991856,0.0,dense
imxd_20d,0.991977,0.0,dense
stock_vs_industry_accel,0.992109,0.0,dense
cci_14,0.992327,0.001266,dense
atr_14,0.992505,0.001266,dense
atr_14_lag1,0.992505,0.001266,dense
atr_14_lag10,0.992505,0.00217,dense
atr_14_lag2,0.992505,0.001266,dense
atr_14_lag20,0.992505,0.003074,dense
atr_14_lag3,0.992505,0.001447,dense
atr_14_lag5,0.992505,0.001627,dense
cntn_20d,0.992596,0.001808,dense
sumn_20d,0.992603,0.001808,dense
permanent_impact_ma20,0.99265,0.0,dense
vsumd_20d,0.992832,0.0,dense
has_gap_able_shares_ma10,0.992947,0.0,dense
has_gap_free_ratio_ma10,0.992947,0.0,dense
has_gap_free_shares_ma10,0.992947,0.0,dense
has_gap_is_vc_backed_ma10,0.992947,0.0,dense
has_gap_unlock_return_30d_ma10,0.992947,0.0,dense
bias_ma20,0.992963,0.001808,dense
permanent_impact_std20,0.992975,0.0,dense
permanent_impact_z20,0.992975,0.0,dense
stock_vs_industry_ma20,0.992993,0.0,dense
vol_up_ratio_20,0.993,0.001808,dense
cntp_20d,0.993037,0.001808,dense
sump_20d,0.993037,0.001808,dense
sumd_60d,0.99315,0.006148,dense
stock_vs_industry_std20,0.993255,0.0,dense
stock_vs_industry_z20,0.993255,0.0,dense
vsumn_20d,0.993315,0.0,dense
vsump_20d,0.993332,0.0,dense
cci_20,0.993339,0.001808,dense
wvma_10d,0.993377,0.000362,dense
vma_20d,0.993408,0.0,dense
vstd_20d,0.993408,0.0,dense
cntn_30d,0.993875,0.002532,dense
sumn_30d,0.993875,0.002712,dense
imxd_30d,0.993897,0.0,dense
vsumd_30d,0.993906,0.000181,dense
cntp_30d,0.994226,0.002532,dense
sump_30d,0.994226,0.002712,dense
vol_20,0.994272,0.001808,dense
wvma_20d,0.994352,0.0,dense
vsumn_30d,0.994384,0.000181,dense
vsump_30d,0.994401,0.000181,dense
vma_30d,0.994454,0.0,dense
vstd_30d,0.994454,0.0,dense
has_gap_able_shares_ma20,0.994613,0.0,dense
has_gap_free_ratio_ma20,0.994613,0.0,dense
has_gap_free_shares_ma20,0.994613,0.0,dense
has_gap_is_vc_backed_ma20,0.994613,0.0,dense
has_gap_unlock_return_30d_ma20,0.994613,0.0,dense
volume_ratio_20,0.994936,0.000362,dense
rsqr_5d,0.995165,0.0,dense
wvma_30d,0.99545,0.000181,dense
beta_10d,0.995786,0.0,dense
vsumd_60d,0.995822,0.000181,dense
cntn_60d,0.995982,0.005967,dense
sumn_60d,0.995982,0.006148,dense
imxd_60d,0.996213,0.0,dense
cntp_60d,0.996235,0.005967,dense
sump_60d,0.996235,0.006148,dense
bias_ma60,0.99627,0.005967,dense
vsumn_60d,0.996311,0.000181,dense
vsump_60d,0.99632,0.000181,dense
vma_60d,0.99635,0.0,dense
vstd_60d,0.99635,0.0,dense
dv_days_since,0.996703,0.0,dense
wvma_60d,0.99692,0.000181,dense
boll_pct,0.997108,0.001808,dense
resi_10d,0.997203,0.0,dense
market_turnover_z_accel,0.997607,0.000362,dense
beta_20d,0.998004,0.0,dense
mdi,0.998298,0.0,dense
rsqr_10d,0.998451,0.0,dense
trix,0.9987,0.0,dense
market_turnover_z,0.998782,0.0,dense
market_turnover_z_lag1,0.998782,0.0,dense
market_turnover_z_lag10,0.998782,0.000904,dense
market_turnover_z_lag2,0.998782,0.000181,dense
market_turnover_z_lag3,0.998782,0.000362,dense
market_turnover_z_lag5,0.998782,0.000362,dense
market_turnover_z_ma10,0.998782,0.0,dense
market_turnover_z_ma20,0.998782,0.0,dense
market_turnover_z_ma5,0.998782,0.0,dense
market_turnover_z_lag20,0.998783,0.001808,dense
resi_20d,0.9989,0.0,dense
rsqr_20d,0.99901,0.0,dense
beta_60d,0.999084,0.0,dense
pdi,0.999099,0.000362,dense
market_turnover_z_std20,0.999122,0.0,dense
market_turnover_z_z20,0.999122,0.0,dense
beta_30d,0.999193,0.0,dense
dv_days_since_ma10,0.99937,0.0,dense
rsqr_60d,0.999459,0.0,dense
cord_30d,0.99952,0.002712,dense
macd_dif,0.999527,0.0,dense
rsqr_30d,0.999547,0.0,dense
cord_10d,0.999552,0.000904,dense
cord_20d,0.999566,0.001808,dense
adx,0.999584,0.0,dense
resi_60d,0.999621,0.0,dense
resi_30d,0.999628,0.0,dense
dv_days_since_ma20,0.999655,0.0,dense
dv_days_since_ma5,0.999655,0.0,dense
macd_dea,0.999655,0.0,dense
macd_hist,0.999655,0.0,dense
rsi_6,0.999671,0.0,dense
rsi_12,0.999675,0.0,dense
rsi_12_lag1,0.999675,0.000181,dense
rsi_12_lag2,0.999675,0.000362,dense
rsi_12_lag3,0.999675,0.000362,dense
rsi_12_lag5,0.999675,0.000542,dense
rsi_12_lag10,0.999676,0.001085,dense
rsi_12_lag20,0.999676,0.001808,dense
rsi_24,0.999676,0.0,dense
cord_5d,0.999704,0.000362,dense
corr_60d,0.999753,0.005967,dense
cord_60d,0.999822,0.006148,dense
corr_5d,0.999842,0.000362,dense
corr_30d,0.999875,0.002532,dense
corr_10d,0.999902,0.000542,dense
corr_20d,0.999915,0.001808,dense
kdj_d_9,0.999995,0.000542,dense
kdj_j_9,0.999995,0.000542,dense
